;Returns;Volatility;PETR4.SA weight;WEGE3.SA weight;ITSA4.SA weight;KNRI11.SA weight;HGRE11.SA weight;HGLG11.SA weight;SAAG11.SA weight;PSSA3.SA weight;ABEV3.SA weight;TRXL11.SA weight;AGCX11.SA weight;BBDC4.SA weight;FLRY3.SA weight;VALE3.SA weight;PETR3.SA weight;ELPL3.SA weight;GRND3.SA weight;SAPR3.SA weight
11;0,34343285881491836;0,17913509815233844;0,13095591553784514;0,00398405212613855;0,06455775697932273;0,03821332286990048;0,022820818822382117;0,05973312207712108;0,05131981580918736;0,07098141342535749;0,13150004049678882;0,0032178853762217428;0,12512617199984982;0,020256712695063003;0,04300812728656044;0,060657851288210336;0,009364849969075861;0,02457838328595366;0,061694618161400754;0,07802914179362067
12;0,33306563746646356;0,1477896224642486;0,04430920323815532;0,02417876772654941;0,08027440981917275;0,06921529930935864;0,06950978315498606;0,09245084597344423;0,058467938226437186;0,04072308260495567;0,07205599733655041;0,02490730443042678;0,054842754250851146;0,05305212782116856;0,012619517841904982;0,058957440982692746;0,08292197549407636;0,03689149608902578;0,062200602640504386;0,062421453059739666
13;0,3322196970851866;0,17032904394179235;0,025702201596426735;0,07432939243445846;0,058967622154092854;0,054584516988748;0,064924014858762;0,06261817602982062;0,026240722185857164;0,06484159503513208;0,10467076297581974;0,05932207663635248;0,06160552122503848;0,031265137241223866;0,0710662931924851;0,05903898320053672;0,06959900183061132;0,05897217503261441;0,0009903448924679186;0,05126146248955205
14;0,32813932340248825;0,15609469012825553;0,09490382609929823;0,04197813189945113;0,04362428406254528;0,09466400113113428;0,05210568510807816;0,0811191623945582;0,0459224134079218;0,08973729226272768;0,008091631899309887;0,07332994903107494;0,09646054412320886;0,04342924763742139;0,044080500742466694;0,059748722859388315;0,02951579035585076;0,029855923289655327;0,035547319439195216;0,03588557425671403
15;0,34518419388707755;0,2138636164543173;0,02403034567818947;0,07385180079427642;0,029833647639925586;0,0748674945866514;0,03175673880953218;0,06069988358546026;0,010228414300896537;0,01689699232896778;0,10935765437279228;0,12133663650346407;0,024510462220536586;0,09933102804573424;0,08526122242875889;0,10995554001604725;0,008604208535160184;0,05752306516283698;0,013578604394512115;0,048376260596257756
16;0,3500797262337275;0,19003302683971282;0,09725969354655786;0,0030106537923139005;0,09669916336257173;0,022686119852697046;0,0838305756349785;0,0639339225789245;0,09752636603781331;0,06689887633302136;0,0466854718947063;0,04854029151754162;0,07674294922930479;0,03344739246433141;0,06747528737638663;0,050392499159030095;0,0017863774834945168;0,07735499167720833;0,038511702108242625;0,027217665950875495
17;0,3388288917192286;0,22058860300111496;0,11279416708539469;0,013030053210639759;0,07406550606824408;0,06752355036515817;0,012916226281174174;0,059589533331352626;0,06270698160361998;0,05255805427875095;0,07962473795700728;0,09821625309486653;0,06465128048354454;0,018637657000143706;0,07230010719989861;0,026614489756763823;0,09373279650660522;0,07372119071862501;0,012588275800601036;0,004729139257609927
18;0,36517902486231224;0,1970323309010527;0,07232788350607003;0,02558966937809047;0,06526274968409078;0,054784635678276086;0,03850033056277091;0,015227690407287744;0,04823644689263046;0,07070308156633169;0,09155776929518052;0,053713332276050914;0,07034299539026219;0,012477696930236454;0,08282789194667653;0,019617958357881136;0,059870471629843276;0,07911750569500714;0,06763977711363983;0,07220211368967398
19;0,3529638465516548;0,1903268578740765;0,03670917072532627;0,05706329094909331;0,1299054720230522;0,013675856666221954;0,02400806538535354;0,02845030320599245;0,040334845623926696;0,09914050596818122;0,07233595994453167;0,07830307202553914;0,03292289261670394;0,034794306546797965;0,11904646382353581;0,024299886085053714;0,049072780290725614;0,06295545999696217;0,09207963506974418;0,0049020330532580985
20;0,37449238489139064;0,17246349242681056;0,026705707307979935;0,09159360811890307;0,10466256604981031;0,02665086171069046;0,017194201297837334;0,008579562267580864;0,06220670218932854;0,07056373989806237;0,06304110502255583;0,025885739231363815;0,05190715666735562;0,02113659757376067;0,050792676775527554;0,08148106347456661;0,06277268768376008;0,05930593827205221;0,11312739295054756;0,06239269350831723
21;0,33443064154385693;0,18367503390710743;0,07395469954220237;0,037646703277077115;0,05716225666535594;0,051715543465274925;0,07498226584844105;0,08999264551616763;0,05435076858797713;0,03315843722344285;0,030581941750789772;0,09037221581154158;0,07023326919927651;0,08238024820771854;0,05399205383542545;0,028284000338502462;0,007281353365735988;0,09854582274260061;0,044106223865866975;0,021259550756602973
22;0,3166551827487174;0,15473496244644186;0,04878701310509541;0,06817493642418435;0,022074912455371586;0,07253923349821013;0,06765057634626707;0,06387116594870397;0,08387015391744944;0,031449819669107724;0,046406008674278534;0,08021145738295811;0,06799942696529616;0,07677346806822175;0,016490161974286936;0,059609473081802054;0,03546399617292515;0,06346546669970837;0,04795368201298134;0,047209047603152025
23;0,39927133028588324;0,19409884611237413;0,07084607727773959;0,016678806407832536;0,0640035509250567;0,07551981923393396;0,03665042192263941;0,08712149534606736;0,01565933181159961;0,07593747936835757;0,015788014919764677;0,05863870260373133;0,05042159221117666;0,06198774566711876;0,06562856837364325;0,05609758463526016;0,08952405455769884;0,0720092622741845;0,017124979537883396;0,07036251292631174
24;0,37254808951508167;0,21907549833216788;0,0057868937584390915;0,0324987031220589;0,07619189623406959;0,0813673215793272;0,07566080577190595;0,009512907285868384;0,016969704768334055;0,0037711497653409964;0,07229467483553215;0,07669392103004072;0,04167577830099256;0,019765447790919627;0,07620043754444017;0,09664924588946125;0,08335525946629704;0,09549980629106153;0,0852808710844752;0,050825175481435544
25;0,3275059186479077;0,1736332680290535;0,023294826073692466;0,04005689415808369;0,045737531781317994;0,0502052785943956;0,06612356704783147;0,026789533889426884;0,040746302234028135;0,05899149568184764;0,025973201825616216;0,09282559395477687;0,10306682014989528;0,10551754853928585;0,05581458602926909;0,07027477468962479;0,016201486730826522;0,044670976720140615;0,10510870366357786;0,028600878236363106
26;0,3021031176947834;0,2197257969045634;0,08243338104727775;0,06654543311902474;0,015764309544626577;0,020327387163181537;0,02164395707702536;0,12454911427878505;0,1047612834979906;0,05631365908121794;0,11926358357378057;0,02087740154640012;0,11507009524536425;0,016912961701283095;0,10596932391521867;0,09163921833518116;0,01829180392025994;0,00917679214341022;0,004538369187889493;0,005921925622082954
27;0,3208146898031099;0,19139173209851063;0,03781306483347168;0,09133574954152096;0,07195458038688232;0,07391134663534925;0,0532484057418241;0,033895017945401285;0,059445319079803126;0,00925718225608573;0,02672453740512343;0,09520884973301526;0,10034027597418949;0,024256324843727632;0,06052598332088983;0,052954736453785366;0,013076018341664598;0,06616450661966261;0,08341183011531997;0,04647627077228335
28;0,3688103454630073;0,22575274665438896;0,053682086344796875;0,07229807611258447;0,11268750474858012;0,056179476072665324;0,021048515841403884;0,06404585799259883;0,022954936475222922;0,050705350854426325;0,04188748836146559;0,00667622015299288;0,07422255691609776;0,09185720842473333;0,11090327855355249;0,0014197055363281152;0,0816759983150291;0,06247637578945589;0,06133567992439676;0,013943683583669386
29;0,32771981654587;0,10863261428212569;0,06651479677268846;0,046796286427505496;0,027169702209313983;0,06712173558807985;0,09149611203386489;0,00433870642520413;0,11064181796968438;0,10359780428173761;0,0370448846286082;0,09234295350061339;0,023386926733252603;0,07829137964588241;0,0034673008840551823;0,009943197022677623;0,11088877291592877;0,00037710046989769774;0,030725309308367817;0,09585521318263762
30;0,3460672190044042;0,1596143367911144;0,01099213730196568;0,07383654213317517;0,04572823850985851;0,0880216498193435;0,07236103855436068;0,0034008782417267254;0,04142131953274557;0,025839080569031867;0,023554099609507755;0,08717687924068492;0,10456742539794242;0,03821258145183558;0,0225861529814805;0,05702679626915425;0,021652491735100022;0,09424009951219763;0,08538065522761261;0,10400193391227662
31;0,3264188263770918;0,16839862717182932;0,026538290968250756;0,018436904962211204;0,10877809547448804;0,11156052590182114;0,011764805608247055;0,10314732512400607;0,05398324179035622;0,02355206479498798;0,11179450541590169;0,08082135527575525;0,0065440442997830766;0,1034315460286169;0,03787995733814749;0,034538719540729367;0,022305801023790657;0,09335830036054607;0,009947902968239912;0,04161661312412108
32;0,3837364607112418;0,1665065421821048;0,09933178701543854;0,040183601945425904;0,013035678807087614;0,02775981428357973;0,007130074188510524;0,09487963663293213;0,01692056810727729;0,04831438717793413;0,09246344387534872;0,058623008759850964;0,07886293976474713;0,10043700893550195;0,0076785472091575055;0,08274702180135123;0,0574604777485357;0,0760714264827128;0,0073117814565886435;0,09078879580801949
33;0,36445472853271244;0,1562969892125832;0,07262072494668975;0,021419192063351473;0,011994223339225856;0,07782240321917425;0,02433602716951068;0,12652278904512726;0,006526879311831901;0,09414875403453242;0,06475504828402501;0,033141415657779005;0,055788780694111424;0,03068086425998262;0,030354538033328566;0,06616477034560503;0,004060047040348758;0,06905963898503292;0,11675882447186951;0,09384507909847364
34;0,3503054195549729;0,1665620491460532;0,02988190951348776;0,11361021918566715;0,08860522788272598;0,10062978535859442;0,04686252356497684;0,01594365530217849;0,006303682195729173;0,06826244526932176;0,08492286162639326;0,02916339795325995;0,0031300121134562853;0,06253185148773135;0,04314511158273187;0,07791096544562054;0,11496311070766359;0,050646955906426525;0,05013739048462303;0,013348894419412009
35;0,4016183533001919;0,1618219243531134;0,05812195666043342;0,08096119488739095;0,07344500074794921;0,026726626559976027;0,007685901071084911;0,10315582304612503;0,043927178069750425;0,05231006991645382;0,007758854063354141;0,03996419092564797;0,016467453768550463;0,08743518169120823;0,026329913867796366;0,06900414966314768;0,0781451443974809;0,062326751238447754;0,09322755773880216;0,07300705168640058
36;0,3418414188934553;0,12853309995277762;0,03223848523079765;0,031012112823482443;0,06672612741334379;0,06890598351194877;0,10665118970103113;0,07566454137626476;0,0233511953766955;0,03867762569245546;0,04242821665841783;0,10758738860027477;0,06415909567541568;0,014092924410220958;0,0075504191029834465;0,08180073247713238;0,0831476809684602;0,051626204827390935;0,0015591470025611784;0,10282092915112309
37;0,3176143699426043;0,23371449142278553;0,015884637671981068;0,04370052890060717;0,023046811987686336;0,08358656543022444;0,07337915291353941;0,08164817268501459;0,06633888409105017;0,022897415374937617;0,10279413635760319;0,0077371008799074475;0,1003448487039366;0,09094691601314359;0,10315110640046499;0,045956462773008896;0,02777695616577853;0,09331315512481969;0,011418555684850746;0,006078592841445491
38;0,38096052344952125;0,21408099814869405;0,02058302563688802;0,05987339594926295;0,07451503316828673;0,024466628708958965;0,0892486045512896;0,03142386811049372;0,015202676064917924;0,028049868080270147;0,0697810279434495;0,07136421516055774;0,039461691030232726;0,09882397624760116;0,0950467063606528;0,07636817470756284;0,04291479587522221;0,09515142834713959;0,027909583959886044;0,039815300097327255
39;0,36822220600690975;0,16373536037502354;0,005293541781490082;0,01704290645181381;0,09879938129477107;0,09039845280597059;0,07467132789914246;0,03216512345018675;0,05788242447103736;0,05479896965898337;0,029599602280411252;0,06888073681127774;0,06006175726767193;0,08125819303795638;0,04819882251803506;0,07647382731976392;0,04291077048077678;0,056890127366977426;0,0064335629578911304;0,09824047214584297
40;0,38032939841839025;0,17881181400277169;0,10582317185756998;0,04393911382338855;0,027166312677086937;0,07000648632952773;0,006602405876044779;0,050881857314026904;0,07429441185356075;0,03703535827553311;0,08838438689309347;0,05651284971801252;0,04505279006471043;0,008200517206432209;0,01022750275505225;0,10300683733742035;0,019889802739923444;0,09132614866289726;0,06517053884716895;0,09647950776855017
41;0,3454004787767253;0,1703089104303432;0,08316089780783939;0,004627320630116045;0,05282026294591197;0,05884292845815535;0,07199857462103837;0,0999341435673579;0,025615515001943426;0,0837362405206098;0,044028596565085405;0,05217174885609859;0,09752319743482753;0,09587006920902352;0,013004163296326978;0,09778130953621937;0,008220956134798651;0,10296406470778943;0,0059069529688770325;0,0017930577379811814
42;0,37736410495913775;0,21783963842682483;0,08481342889853855;0,09625436119592574;0,027490188848584826;0,004712218777703789;0,0036038432564645274;0,004423504804194897;0,08101185628198049;0,0673214833574069;0,09178357749469462;0,06682191807912763;0,03461020309814784;0,021482260217970946;0,09338317887996588;0,08631480750335903;0,05035833305006369;0,025539348667491298;0,09407223884539077;0,06600324874298874
43;0,3213000179180215;0,14752522874665563;0,04413048688733754;0,026821156219899594;0,044675807752906055;0,029445120051975353;0,09187470120458921;0,061224295049077594;0,03891899679437966;0,04903807239831212;0,06811918832600736;0,0634603273933201;0,08995368159244149;0,03268185270088774;0,002444893540824893;0,0796441497314582;0,07897408139352789;0,09527326654896234;0,09799546027690928;0,005324462137183609
44;0,310825545278317;0,1157125390084901;0,07490454500716298;0,002273439591896164;0,08526737647661864;0,0459940331660955;0,06045668975013979;0,08778323127367753;0,04918818243489433;0,0895327478250909;0,08456932120377296;0,08933484636517208;0,04410918750828226;0,0800816405238422;0,004346306043355694;0,06940054424333775;0,06186710310353045;0,026305357722331776;0,03046492209584788;0,014120525664951105
45;0,434892641590248;0,23703730213192176;0,09543347095549265;0,023994907797221222;0,023645480785224694;0,03091273415343631;0,025035737241802494;0,04628449396064095;0,028899144402201548;0,00021624803096880884;0,02347437804191355;0,055819368208564625;0,09767379195665486;0,03657431566495526;0,02071844053399421;0,11788015882816409;0,061896775334372045;0,14027612042008275;0,08073842265335192;0,09052601103095795
46;0,31813701836475405;0,20797556708612017;0,04579332847498993;0,015567909431987772;0,01120308651724936;0,09980761795546551;0,09783978506898709;0,10782078472947436;0,036219530538208;0,01466048974009363;0,02005080085733421;0,09956622585971678;0,07279679936634122;0,09698323644423273;0,08908034371685888;0,026471587468515495;0,034356127763019044;0,024871351767458652;0,054486126306197584;0,052424867993869764
47;0,3555073975481812;0,19015149524172312;0,0699233747451434;0,0022285668205863974;0,04093343191679348;0,01843527460709535;0,02517103517177273;0,07979740276491344;0,0771321660386037;0,011674843698846792;0,09875225840325533;0,07166564957321953;0,03570196341388967;0,10030339830944475;0,04508764259512259;0,01845465796461142;0,08129971167885933;0,054885070595957285;0,09870534920236415;0,06984820249952071
48;0,3046772204016037;0,144248185961237;0,09797282245902168;0,058202957992478675;0,016292568710156063;0,03354466890014359;0,09726380564651221;0,09849530599495875;0,030287233561305672;0,060872869043241754;0,07651338424367586;0,04836662284848973;0,09520324758697811;0,1005768348553841;0,004862832582277531;0,018630164596484724;0,07502307780790553;0,06564225986650667;0,015255004187918525;0,006994339116560797
49;0,35687638228674456;0,24450897361417492;0,07182622883013598;0,052144789783148335;0,020689933545309996;0,04328973954172167;0,014366584626699996;0,06359479280342481;0,049747284786889355;0,014805908618860086;0,10756843249760326;0,04742609698624553;0,02287067827386077;0,08478702570430743;0,09117224742443616;0,1158911829134364;0,07681718026797413;0,009126063377938821;0,107264070528647;0,006611759489360263
50;0,33463372065139096;0,15445908183691806;0,09789362044987951;0,08600561442500008;0,020447660758376316;0,052554712847402776;0,08041258974893355;0,01952355571511947;0,0008063115159708551;0,032572875026096286;0,06133352151734236;0,10701668250982958;0,07375737990931051;0,08298329428892827;0,0063224192793424104;0,03634356302831499;0,04507706372532044;0,09320678968862885;0,06717517207286401;0,036567173493339704
51;0,370641796152189;0,15756466798015709;0,0033853265809543013;0,024856946596949796;0,06479361231126164;0,10501593140494458;0,010484552484566308;0,05064148562882283;0,06192089816415848;0,09929692540414431;0,036035767657676646;0,06804944513431087;0,027475413840706613;0,06638866345844499;0,047438943723183635;0,09066192451722223;0,053964106427930876;0,07066384135254893;0,05262971473198504;0,06629650058018799
52;0,36880758624166254;0,19725322491187153;0,08012393017119224;0,04060910242840063;0,12559911332636126;0,0361094452778311;0,05128656756522137;0,03358476259550014;0,06374962437896643;0,062117343567087466;0,04548024725250462;0,047295987704602915;0,08548203752540127;0,01419989015623511;0,06885316545510968;0,11596980671678693;0,011496288701114481;0,06407113537503638;0,029533810767613907;0,024437741035034148
53;0,37760217164464893;0,21693121373657892;0,09888257872789981;0,06974544955784398;0,08476269405584685;0,07575539246971182;0,09893539712522083;0,022273027509325468;0,025168234550071295;0,03343013765759942;0,01651964839787288;0,061909669334194166;0,026870356304095677;0,07125926173522631;0,08817341921255992;0,08358895561298005;0,0467983341574449;0,011995347066145046;0,04197608218700719;0,04195601433895424
54;0,36112284255102645;0,18886465672063832;0,02489122571688555;0,10151941052513562;0,053980482991473205;0,029683939818230965;0,07329450573867519;0,02069201884374592;0,11169186172985766;0,058158196192156245;0,041145697450903164;0,004073640098503385;0,05001374342680421;0,09863904298566495;0,05847662576880013;0,04003516360480547;0,10676288219383057;0,06699136278106026;0,024366694272422124;0,03558350586104534
55;0,3541040368314725;0,1745287497726929;0,09211510134439004;0,047278223684454675;0,07243628618503661;0,06882938682481302;0,08171710266368777;0,014047284713493348;0,009806575593208286;0,09858245384759201;0,050453057877489126;0,0015713436445933483;0,09601771361099298;0,09201929772763091;0,052942666151704385;0,07996929840953579;0,08420551507632623;0,0008213758238113833;0,040352565523611814;0,016834751297628268
56;0,3193779819149971;0,1675263237779109;0,009657751910978186;0,04090841727003303;0,10819496086521097;0,03807343340378429;0,10416837607792229;0,07960198176497565;0,02899179615323961;0,08561163775350433;0,08677362936764732;0,03707953635870822;0,018866419211244906;0,011432563274891882;0,09511067984003121;0,002355750270825278;0,059696997048613816;0,07939330516731102;0,11120662285846739;0,002876141402610599
57;0,33601656924716117;0,17648389096491152;0,006743807644760361;0,0072777217666599925;0,06414411022663938;0,05556272470075718;0,08000493390856121;0,07974466560704677;0,013579284221148657;0,09829370326864353;0,05105403456265764;0,06608453653547129;0,10430881733456049;0,048379957089058345;0,08416581547802919;0,08527483570790463;0,059427206136596966;0,07967159270828847;0,01312417557448174;0,0031580775287341567
58;0,34660072191563074;0,18188730477155096;0,020704755340040546;0,0785028146327071;0,010381870935864337;0,10131328959335849;0,08429890971003909;0,002684797101744368;0,0821691878835938;0,027012164935034215;0,005465705330664172;0,03554244019399713;0,11543096908631727;0,10843192697848876;0,01983029453796995;0,07257924812703634;0,07298510358840701;0,07387660858734513;0,027024784836374428;0,06176512860101778
59;0,3970028749888638;0,2176555167649876;0,04223535230256661;0,10760932826114597;0,0308671533859164;0,04903319677223129;0,0586680304327674;0,09766403423723972;0,005796976133633449;0,05164886075389553;0,049647511922497396;0,042968467411855345;0,013155313630636755;0,04596261981892073;0,10681264089837027;0,09339997664340008;0,010549377230097402;0,10022420688537535;0,036829616063440214;0,05692733721601012
60;0,37944638837651157;0,16133485969907949;0,11826409794816437;0,005340673744406495;0,1097000644183878;0,007577379676027411;0,04405523387438076;0,07774563214131608;0,001826472604396199;0,01888158350053958;0,10210384419511906;0,09572957167762376;0,027891492356761752;0,09278879505516603;0,0032567951499543886;0,13558675290616157;0,04272379622462205;0,024446759620410433;0,03200638385132216;0,06007467105524013
61;0,38106911489329026;0,19474599526898614;0,08315764980181016;0,06718193687141875;0,049989957637203014;0,09967656917188869;0,08716036303878733;0,08243383588570899;0,01975572898787676;0,04753528501319924;0,02164465309433682;0,004030053633437526;0,014436780614764493;0,07858768225261299;0,05200460431813912;0,10171232084626594;0,0355581185042151;0,03229706695410825;0,07183516789647536;0,05100222547775139
62;0,3429175848508458;0,17718661790400164;0,03956485711118682;0,08056668930443305;0,03489953076840273;0,07765857890069591;0,0622789979998496;0,0893242864531767;0,07224660323036312;0,014302296048368955;0,011371727636159183;0,06256387383772709;0,07596673878365207;0,046472746156401776;0,03016733511502712;0,09363619974140178;0,07089534130554731;0,057964497117484894;0,02764442959623716;0,052475270893884596
63;0,36021002391501267;0,13844194548710004;0,08391709667560145;0,013186668848151607;0,10616248377342163;0,0701949525376557;0,08663367529539462;0,023589087927576708;0,013895535450902245;0,055986056668011736;0,07637402114373093;0,09179014481426989;0,03654738200606001;0,006155041908338993;0,004799732599545566;0,01371513578874497;0,0881781851341952;0,09429269892105305;0,041764668144000955;0,09281743236334478
64;0,3440899957246014;0,17999297635042166;0,05691979326352551;0,05632965832893001;0,021002310192743574;0,020389788842291236;0,04255964859834253;0,0675611208330359;0,06295681618737758;0,08276687689872263;0,08879327689180741;0,03875089314770335;0,07253067506227844;0,036056187238318625;0,08290654967769065;0,00785495962701622;0,08519168265206131;0,04245087961670403;0,06548945723330601;0,06948942570814505
65;0,31284194775664853;0,15621765942117682;0,012621658865073548;0,06694515293442765;0,057773250111058244;0,0825620669733684;0,08623051745752332;0,06877190534753216;0,0057424327558950996;0,08791862636312425;0,08286887271227554;0,057309662352913966;0,05319562332945688;0,09327840756082366;0,07423907892132918;0,012549334669470572;0,026767433207523228;0,06510878551194979;0,03325037508873246;0,03286681583752208
66;0,348739696255869;0,20394104850723355;0,02392252858283546;0,0457167770727022;0,08050928880487233;0,07298667732362953;0,0679808292809018;0,07320029546188307;0,010693527377979616;0,007303452513930245;0,003757232775675732;0,10559768558278776;0,10254933838330205;0,054896703350311285;0,07870745382947021;0,04224824894985035;0,07579333991920396;0,08288392983049146;0,030527511037207022;0,040725179922965954
67;0,3437538888828704;0,16608415492283568;0,09445871928844156;0,0750942961758191;0,0633810066932396;0,08066352270064234;0,10206479427631913;0,05694474321687052;0,05292604280641406;0,010716892361648305;0,012560958267029557;0,09989464554440146;0,05333460629957618;0,010980438260084569;0,004290848090352253;0,0638575463410352;0,07350525797476812;0,08387806813827271;0,008292251727055795;0,05315536183802953
68;0,36068313934145435;0,19408005784813998;0,10083163712087444;0,08325785212458929;0,03255520935113081;0,05101838360694457;0,036718254144952965;0,05005004412271888;0,08344166030843281;0,04940446814868408;5,2130917189887384e-05;0,08682391208781748;0,030552432889958677;0,07387913631805273;0,05416447105412522;0,09805965402866307;0,01430343307394579;0,020225507475496805;0,10203591612334248;0,03262589710308001
69;0,34915688765684355;0,14972242715859863;0,0178258889394419;0,09561235524631732;0,029043135522726134;0,05248283864589596;0,032642829529040844;0,004134521593905221;0,0668237451195612;0,055892151240711466;0,10023983034879497;0,026579219707939705;0,11183197577375834;0,038999220382802735;0,003886706429182005;0,10873373701864797;0,017405684702441217;0,10326899287447996;0,0474749613994138;0,08712220552493945
70;0,38194417498525624;0,16363320688498378;0,001403119506503115;0,09232525855624943;0,09624180314228674;0,03050950127322604;0,05052186658502833;0,10620454424823704;0,04256122234713086;0,002998167735325737;0,07280831304652222;0,012033138110120342;0,005597650727951481;0,060906156711456556;0,00752881620803672;0,10850277126369041;0,0074500180162124854;0,10982740657112301;0,10460706039783378;0,0879731855530657
71;0,27768054856406504;0,13732158201797212;0,014446213753564122;0,03985568499058624;0,08548673495501141;0,012956645524088298;0,07308436697798561;0,08592794677963396;0,04700531565084252;0,08088333517940453;0,0896334112998955;0,09161789703483063;0,08967229835281551;0,03517186248911847;0,05362114106537717;0,013671087193026376;0,0726949547082593;0,02724638257053922;0,06969711552775687;0,017327605947264298
72;0,38786616616643255;0,1472826654980524;0,06729337907127132;0,034792657981828054;0,07277490564099925;0,0033753129190816893;0,0814700792864504;0,010818833391889637;0,04052699559637718;0,12701748060510842;0,03542988544139191;0,04005662353860291;0,022322982909582553;0,11177352016212101;0,014230767019904706;0,11189744745923762;0,10299387634139229;0,055535246873929106;0,06564220942154608;0,002047796339285759
73;0,35851095252066356;0,2171230939572545;0,0759265797033571;0,004877360474050779;0,004711378600199397;0,09978484492986923;0,07752071264435435;0,0932067698309845;0,020598966206351595;0,02904047861317686;0,023302802518820814;0,0551344767210268;0,09736977347078175;0,08650473358739967;0,07546644851523054;0,05783086483743244;0,026749236898469426;0,06717063539961571;0,05091015282612371;0,05389378422275537
74;0,30617049268603447;0,2038552371893266;0,014551373731303071;0,015543954268456258;0,12091262957442922;0,04077045433319261;0,034937444112465944;0,07922432920100353;0,11551770520001639;0,019220084645337088;0,09910579896708523;0,06547415235287582;0,03677950563554451;0,05469473435005514;0,09806079820723765;0,0002964611091869594;0,060619031632000116;0,037190407680930564;0,0849498506774379;0,022151284321442026
